
,7690,0,7690,591.538,589.113,156641,232321,52,1302,6.91602,4091.09,1,591.538,0,26,1,6,0,unknown,sdkopmetrics-asia.dsp-api.moloco.com,,443,37294,1776086980
0.122379,12,0,3616,0,3616,301.333,446.168,20396.5,18072.8,59,1278,98.056,29547.6,1,301.333,0,0,0,17,1,video,rr6---sn-gwpa-cvhr.googlevideo.com,YouTube,48452,443,1776087145
1.97377,37,0,24111,0,24111,651.649,563.779,98688.5,114172,59,1278,18.7459,12215.7,1,651.649,0,0,0,17,1,video,s.youtube.com,YouTube,46659,443,1776087145
2.64685,35,0,12894,0,12894,368.4,497.163,77848.6,204419,49,1278,13.2233,4871.45,1,368.4,0,0,0,17,1,video,www.youtube.com,YouTube,443,41617,1776087145
0.117354,13,0,7420,0,7420,570.769,550.865,9779.5,20794.5,49,1278,110.776,63227.5,1,570.769,0,0,0,17,1,video,rr6---sn-gwpa-cvhe7.googlevideo.com,YouTube,443,57173,1776087145
3.44941,137,0,92199,0,92199,672.985,596.796,65083.1,231678,59,1278,39.717,26728.9,1,672.985,0,0,0,17,4,browsing,youtubei.googleapis.com,Google,54896,443,1776087145
0.127191,14,0,3748,0,3748,267.714,421.334,31797.8,15225.6,59,1278,110.071,29467.5,1,267.714,0,0,0,17,1,video,rr6---sn-gwpa-cvhe7.googlevideo.com,YouTube,57173,443,1776087145
0.443396,17,0,3737,0,3737,219.824,354.075,49266.2,54699.3,52,1322,38.3404,8428.13,1,219.824,0,26,1,6,4,browsing,suggestqueries.google.com,Google,55198,443,1776087145
3.65018,20,0,5239,0,5239,261.95,430.554,304182,825560,59,1278,5.47918,1435.27,1,261.95,0,0,0,17,1,video,i.ytimg.com,YouTube,53945,443,1776087145
0.249629,22,0,12008,0,12008,545.818,544.438,11887.1,24484.8,50,1278,88.1308,48103.4,1,545.818,0,0,0,17,1,video,redirector.googlevideo.com,YouTube,443,51873,1776087145
0.196755,11,0,2403,0,2403,218.455,373.029,32792.5,32430.4,52,1322,55.9071,12213.2,1,218.455,0,26,1,6,4,browsing,youtubei.googleapis.com,Google,47070,443,1776087145
1.90584,34,0,9099,0,9099,267.618,422.071,57752.7,186225,49,1278,17.8399,4774.28,1,267.618,0,0,0,17,1,video,rr4---sn-gwpa-cvhr.googlevideo.com,YouTube,443,56573,1776087145
2.6441,37,0,12335,0,12335,333.378,465.23,94432.3,221607,58,1278,13.9934,4665.09,1,333.378,0,0,0,17,1,video,www.youtube.com,YouTube,41617,443,1776087145
0.329091,21,0,5491,0,5491,261.476,418.858,25314.7,30343.7,59,1278,63.8121,16685.4,1,261.476,0,0,0,17,1,video,redirector.googlevideo.com,YouTube,51873,443,1776087145
0.599671,13,0,11442,0,11442,880.154,508.909,49972.6,90206.8,52,1302,21.6786,19080.5,1,880.154,0,26,1,6,1,video,www.youtube.com,YouTube,443,35338,1776087145
0.131124,10,0,3342,0,3342,334.2,475.3,18732,18221.7,59,1278,76.2637,25487.3,1,334.2,0,0,0,17,1,video,rr2---sn-gwpa-cvhed.googlevideo.com,YouTube,51198,443,1776087145
0.123831,12,0,7365,0,7365,613.75,554.184,11257.4,23266.3,49,1278,96.9063,59476.2,1,613.75,0,0,0,17,1,video,rr6---sn-gwpa-cvhr.googlevideo.com,YouTube,443,48452,1776087145
3.51097,29,0,29006,0,29006,1000.21,477.086,125392,580281,52,1278,8.25982,8261.53,1,1000.21,0,0,0,17,1,video,i.ytimg.com,YouTube,443,53945,1776087145
0.352099,18,0,12110,0,12110,672.778,557.933,20711.7,36122.9,52,1302,51.122,34393.7,1,672.778,0,26,1,6,4,browsing,suggestqueries.google.com,Google,443,55198,1776087145
1.28851,11,0,2061,0,2061,187.364,179.016,161064,181398,52,615,8.53699,1599.52,1,187.364,0,27,1,6,4,browsing,www.google.com,Google,37180,443,1776087145
1.90077,997,0,1.17565e+06,0,1.17565e+06,1179.19,316.425,1908.41,19701.2,49,1278,524.523,618510,1,1179.19,0,0,0,17,1,video,rr6---sn-gwpa-cvhk.googlevideo.com,YouTube,443,49443,1776087145
3.41915,131,0,112698,0,112698,860.29,562.549,26301.1,150215,51,1278,38.3136,32960.9,1,860.29,0,0,0,17,4,browsing,youtubei.googleapis.com,Google,443,54896,1776087145
0.302039,14,0,2960,0,2960,211.429,338.272,33559.9,43774.6,52,1322,46.3516,9800.06,1,211.429,0,26,1,6,1,video,i.ytimg.com,YouTube,33812,443,1776087145
0.141186,12,0,7327,0,7327,610.583,556.846,12835.1,25600.4,49,1278,84.9943,51896.1,1,610.583,0,0,0,17,1,video,rr2---sn-gwpa-cvhed.googlevideo.com,YouTube,443,51198,1776087145
0.286763,13,0,7622,0,7622,586.308,563.432,23896.9,38344.7,52,1302,45.3336,26579.4,1,586.308,0,26,1,6,1,video,i.ytimg.com,YouTube,443,33812,1776087145
0.653025,15,0,2643,0,2643,176.2,329.091,93289.3,89321.5,52,1322,22.97,4047.32,1,176.2,0,26,1,6,1,video,www.youtube.com,YouTube,35338,443,1776087145
0.197024,11,0,2499,0,2499,227.182,380.904,39404.8,29566.5,52,1322,55.8308,12683.7,1,227.182,0,26,1,6,4,browsing,youtubei.googleapis.com,Google,47064,443,1776087150
0.559719,100,0,18848,0,18848,188.48,362.885,8611.06,10083.7,59,1278,178.661,33674,1,188.48,0,0,0,17,1,video,rr6---sn-gwpa-cvhe6.googlevideo.com,YouTube,60564,443,1776087150
0.593773,773,0,974370,0,974370,1260.5,139.462,769.136,3679.24,51,1278,1301.84,1.64098e+06,1,1260.5,0,0,0,17,1,video,rr6---sn-gwpa-cvhe6.googlevideo.com,YouTube,443,60564,1776087150
1.88397,31,0,9124,0,9124,294.323,412.059,125598,273013,59,1278,16.4546,4842.97,1,294.323,0,0,0,17,1,video,rr4---sn-gwpa-cvhr.googlevideo.com,YouTube,56573,443,1776087150
0.303567,16,0,3811,0,3811,238.188,374.012,37945.9,35938,52,1322,52.7066,12554.1,1,238.188,0,26,1,6,0,unknown,www.google.co.in,,56200,443,1776087150
0.227141,17,0,8163,0,8163,480.176,531.862,14196.3,19519,52,1302,74.8434,35938,1,480.176,0,26,1,6,4,browsing,www.google.com,Google,443,58622,1776087150
5.80371,37,0,12964,0,12964,350.378,488.252,161214,482339,50,1278,6.37523,2233.74,1,350.378,0,0,0,17,1,video,s.youtube.com,YouTube,443,46659,1776087150
1.94652,177,0,29374,0,29374,165.955,329.341,20276.3,63333.3,59,1278,90.9313,15090.5,1,165.955,0,0,0,17,1,video,rr6---sn-gwpa-cvhk.googlevideo.com,YouTube,49443,443,1776087150
0.306442,16,0,7870,0,7870,491.875,533.435,20429.5,29832.3,52,1302,52.2122,25681.9,1,491.875,0,26,1,6,0,unknown,www.google.co.in,,443,56200,1776087150
0.122379,12,0,3616,0,3616,301.333,446.168,20396.5,18072.8,59,1278,98.056,29547.6,1,301.333,0,0,0,17,1,video,rr6---sn-gwpa-cvhr.googlevideo.com,YouTube,48452,443,1776087150
5.92245,50,0,37475,0,37475,749.5,558.49,219350,534872,59,1278,8.44246,6327.62,1,749.5,0,0,0,17,1,video,s.youtube.com,YouTube,46659,443,1776087150
8.13428,50,0,13919,0,13919,278.38,438.423,166006,417079,49,1278,6.14682,1711.15,1,278.38,0,0,0,17,1,video,www.youtube.com,YouTube,443,41617,1776087150
0.117354,13,0,7420,0,7420,570.769,550.865,9779.5,20794.5,49,1278,110.776,63227.5,1,570.769,0,0,0,17,1,video,rr6---sn-gwpa-cvhe7.googlevideo.com,YouTube,443,57173,1776087150
0.22968,18,0,3909,0,3909,217.167,353.994,22968,26360.4,52,1322,78.3699,17019.3,1,217.167,0,26,1,6,4,browsing,www.google.com,Google,58622,443,1776087150
5.15008,142,0,94987,0,94987,668.923,596.675,90352.3,297581,59,1278,27.5724,18443.8,1,668.923,0,0,0,17,4,browsing,youtubei.googleapis.com,Google,54896,443,1776087150
0.127191,14,0,3748,0,3748,267.714,421.334,31797.8,15225.6,59,1278,110.071,29467.5,1,267.714,0,0,0,17,1,video,rr6---sn-gwpa-cvhe7.googlevideo.com,YouTube,57173,443,1776087150
0.444599,18,0,3828,0,3828,212.667,345.362,44459.9,53858.3,52,1322,40.4859,8610.01,1,212.667,0,26,1,6,4,browsing,suggestqueries.google.com,Google,55198,443,1776087150
9.36329,28,0,5851,0,5851,208.964,374.121,585206,1.43784e+06,59,1278,2.9904,624.887,1,208.964,0,0,0,17,1,video,i.ytimg.com,YouTube,53945,443,1776087150
0.602279,76,0,90273,0,90273,1187.8,299.585,8030.39,26883,55,1278,126.187,149886,1,1187.8,0,0,0,17,2,gaming,yt3.ggpht.com,,443,53952,1776087150
0.637423,46,0,6784,0,6784,147.478,301.153,19919.5,39180.4,59,1278,72.1656,10642.9,1,147.478,0,0,0,17,2,gaming,yt3.ggpht.com,,53952,443,1776087150
0.249629,22,0,12008,0,12008,545.818,544.438,11887.1,24484.8,50,1278,88.1308,48103.4,1,545.818,0,0,0,17,1,video,redirector.googlevideo.com,YouTube,443,51873,1776087150
0.294707,19,0,5715,0,5715,300.789,457.273,29470.7,27041.1,52,1322,64.4708,19392.1,1,300.789,0,26,1,6,0,unknown,www.googleadservices.com,,35768,443,1776087150
0.196755,11,0,2403,0,2403,218.455,373.029,32792.5,32430.4,52,1322,55.9071,12213.2,1,218.455,0,26,1,6,4,browsing,youtubei.googleapis.com,Google,47070,443,1776087150
1.90584,34,0,9099,0,9099,267.618,422.071,57752.7,186225,49,1278,17.8399,4774.28,1,267.618,0,0,0,17,1,video,rr4---sn-gwpa-cvhr.googlevideo.com,YouTube,443,56573,1776087150
8.11911,55,0,20001,0,20001,363.655,490.415,188816,426202,58,1278,6.77414,2463.45,1,363.655,0,0,0,17,1,video,www.youtube.com,YouTube,41617,443,1776087150
0.329091,21,0,5491,0,5491,261.476,418.858,25314.7,30343.7,59,1278,63.8121,16685.4,1,261.476,0,0,0,17,1,video,redirector.googlevideo.com,YouTube,51873,443,1776087150
0.599671,13,0,11442,0,11442,880.154,508.909,49972.6,90206.8,52,1302,21.6786,19080.5,1,880.154,0,26,1,6,1,video,www.youtube.com,YouTube,443,35338,1776087150
0.131124,10,0,3342,0,3342,334.2,475.3,18732,18221.7,59,1278,76.2637,25487.3,1,334.2,0,0,0,17,1,video,rr2---sn-gwpa-cvhed.googlevideo.com,YouTube,51198,443,1776087150
0.123831,12,0,7365,0,7365,613.75,554.184,11257.4,23266.3,49,1278,96.9063,59476.2,1,613.75,0,0,0,17,1,video,rr6---sn-gwpa-cvhr.googlevideo.com,YouTube,443,48452,1776087150
9.3853,41,0,40632,0,40632,991.024,492.939,234633,982773,50,1278,4.36853,4329.32,1,991.024,0,0,0,17,1,video,i.ytimg.com,YouTube,443,53945,1776087150
0.230162,17,0,8108,0,8108,476.941,533.567,14385.1,26267.8,52,1302,73.861,35227.4,1,476.941,0,26,1,6,0,unknown,www.googleadservices.com,,443,35768,1776087150
0.443743,19,0,12162,0,12162,640.105,560.465,24652.4,38682.9,52,1302,42.8176,27407.8,1,640.105,0,26,1,6,4,browsing,suggestqueries.google.com,Google,443,55198,1776087150
1.28851,11,0,2061,0,2061,187.364,179.016,161064,181398,52,615,8.53699,1599.52,1,187.364,0,27,1,6,4,browsing,www.google.com,Google,37180,443,1776087150
1.90077,997,0,1.17565e+06,0,1.17565e+06,1179.19,316.425,1908.41,19701.2,49,1278,524.523,618510,1,1179.19,0,0,0,17,1,video,rr6---sn-gwpa-cvhk.googlevideo.com,YouTube,443,49443,1776087150
5.14125,137,0,114898,0,114898,838.672,567.576,37803.3,198303,51,1278,26.6472,22348.2,1,838.672,0,0,0,17,4,browsing,youtubei.googleapis.com,Google,443,54896,1776087150
0.302039,14,0,2960,0,2960,211.429,338.272,33559.9,43774.6,52,1322,46.3516,9800.06,1,211.429,0,26,1,6,1,video,i.ytimg.com,YouTube,33812,443,1776087150
0.141186,12,0,7327,0,7327,610.583,556.846,12835.1,25600.4,49,1278,84.9943,51896.1,1,610.583,0,0,0,17,1,video,rr2---sn-gwpa-cvhed.googlevideo.com,YouTube,443,51198,1776087150
0.286763,13,0,7622,0,7622,586.308,563.432,23896.9,38344.7,52,1302,45.3336,26579.4,1,586.308,0,26,1,6,1,video,i.ytimg.com,YouTube,443,33812,1776087150
0.653025,15,0,2643,0,2643,176.2,329.091,93289.3,89321.5,52,1322,22.97,4047.32,1,176.2,0,26,1,6,1,video,www.youtube.com,YouTube,35338,443,1776087150
0.197024,11,0,2499,0,2499,227.182,380.904,39404.8,29566.5,52,1322,55.8308,12683.7,1,227.182,0,26,1,6,4,browsing,youtubei.googleapis.com,Google,47064,443,1776087155
0.559719,100,0,18848,0,18848,188.48,362.885,8611.06,10083.7,59,1278,178.661,33674,1,188.48,0,0,0,17,1,video,rr6---sn-gwpa-cvhe6.googlevideo.com,YouTube,60564,443,1776087155
0.593773,773,0,974370,0,974370,1260.5,139.462,769.136,3679.24,51,1278,1301.84,1.64098e+06,1,1260.5,0,0,0,17,1,video,rr6---sn-gwpa-cvhe6.googlevideo.com,YouTube,443,60564,1776087155
1.88397,31,0,9124,0,9124,294.323,412.059,125598,273013,59,1278,16.4546,4842.97,1,294.323,0,0,0,17,1,video,rr4---sn-gwpa-cvhr.googlevideo.com,YouTube,56573,443,1776087155
0.303567,16,0,3811,0,3811,238.188,374.012,37945.9,35938,52,1322,52.7066,12554.1,1,238.188,0,26,1,6,0,unknown,www.google.co.in,,56200,443,1776087155
0.227141,17,0,8163,0,8163,480.176,531.862,14196.3,19519,52,1302,74.8434,35938,1,480.176,0,26,1,6,4,browsing,www.google.com,Google,443,58622,1776087155
0.531647,56,0,7696,0,7696,137.429,274.96,17721.6,28129.2,59,1278,105.333,14475.8,1,137.429,0,0,0,17,2,gaming,lh6.googleusercontent.com,,51747,443,1776087155
23.0875,11,0,3878,0,3878,352.545,458.725,2.30875e+06,6.61055e+06,52,1271,0.476449,167.97,1,352.545,0,26,1,6,4,browsing,mtalk.google.com,Google,5228,47010,1776087155
5.80371,37,0,12964,0,12964,350.378,488.252,161214,482339,50,1278,6.37523,2233.74,1,350.378,0,0,0,17,1,video,s.youtube.com,YouTube,443,46659,1776087155
1.94652,177,0,29374,0,29374,165.955,329.341,20276.3,63333.3,59,1278,90.9313,15090.5,1,165.955,0,0,0,17,1,video,rr6---sn-gwpa-cvhk.googlevideo.com,YouTube,49443,443,1776087155
0.545088,92,0,105680,0,105680,1148.7,356.711,5989.98,19548,52,1278,168.78,193877,1,1148.7,0,0,0,17,2,gaming,lh6.googleusercontent.com,,443,51747,1776087155
0.306442,16,0,7870,0,7870,491.875,533.435,20429.5,29832.3,52,1302,52.2122,25681.9,1,491.875,0,26,1,6,0,unknown,www.google.co.in,,443,56200,1776087155
0.122379,12,0,3616,0,3616,301.333,446.168,20396.5,18072.8,59,1278,98.056,29547.6,1,301.333,0,0,0,17,1,video,rr6---sn-gwpa-cvhr.googlevideo.com,YouTube,48452,443,1776087155
5.92245,50,0,37475,0,37475,749.5,558.49,219350,534872,59,1278,8.44246,6327.62,1,749.5,0,0,0,17,1,video,s.youtube.com,YouTube,46659,443,1776087155
12.5697,79,0,15814,0,15814,200.177,364.001,161150,410250,49,1278,6.28496,1258.11,1,200.177,0,0,0,17,1,video,www.youtube.com,YouTube,443,41617,1776087155
0.117354,13,0,7420,0,7420,570.769,550.865,9779.5,20794.5,49,1278,110.776,63227.5,1,570.769,0,0,0,17,1,video,rr6---sn-gwpa-cvhe7.googlevideo.com,YouTube,443,57173,1776087155
0.322511,10,0,1676,0,1676,167.6,208.075,40313.9,34490,52,595,31.0067,5196.72,1,167.6,0,26,1,6,0,unknown,decide.mixpanel.com,,58692,443,1776087155
0.22968,18,0,3909,0,3909,217.167,353.994,22968,26360.4,52,1322,78.3699,17019.3,1,217.167,0,26,1,6,4,browsing,www.google.com,Google,58622,443,1776087155
12.0873,228,0,184880,0,184880,810.877,581.916,151092,634222,59,1278,18.8627,15295.4,1,810.877,0,0,0,17,4,browsing,youtubei.googleapis.com,Google,54896,443,1776087155
0.127191,14,0,3748,0,3748,267.714,421.334,31797.8,15225.6,59,1278,110.071,29467.5,1,267.714,0,0,0,17,1,video,rr6---sn-gwpa-cvhe7.googlevideo.com,YouTube,57173,443,1776087155
0.444599,18,0,3828,0,3828,212.667,345.362,44459.9,53858.3,52,1322,40.4859,8610.01,1,212.667,0,26,1,6,4,browsing,suggestqueries.google.com,Google,55198,443,1776087155
10.4309,30,0,6112,0,6112,203.733,362.384,579493,1.36312e+06,59,1278,2.87608,585.953,1,203.733,0,0,0,17,1,video,i.ytimg.com,YouTube,53945,443,1776087155
0.529151,463,0,25254,0,25254,54.5443,27.5825,3436.05,8384.91,52,569,874.987,47725.5,1,54.5443,0,26,1,6,0,unknown,media.inshorts.com,,35702,443,1776087155
1.7625,88,0,103399,0,103399,1174.99,319.243,20258.6,112491,55,1278,49.9291,58666.1,1,1174.99,0,0,0,17,2,gaming,yt3.ggpht.com,,443,53952,1776087155
0.217174,12,0,7525,0,7525,627.083,541.491,19743.1,26173.1,52,1302,55.2552,34649.6,1,627.083,0,26,1,6,0,unknown,static.inshorts.com,,443,51552,1776087155
1.74039,54,0,7529,0,7529,139.426,280.502,48344.3,164305,59,1278,31.0274,4326.03,1,139.426,0,0,0,17,2,gaming,yt3.ggpht.com,,53952,443,1776087155
5.84729,37,0,3413,0,3413,92.2432,198.135,162425,569821,49,1278,6.32772,583.69,1,92.2432,0,0,0,17,1,video,s.youtube.com,YouTube,443,45342,1776087155
23.0843,12,0,1728,0,1728,144,172.818,2.30843e+06,6.63048e+06,52,584,0.519834,74.856,1,144,0,26,1,6,4,browsing,mtalk.google.com,Google,47010,5228,1776087155
0.249629,22,0,12008,0,12008,545.818,544.438,11887.1,24484.8,50,1278,88.1308,48103.4,1,545.818,0,0,0,17,1,video,redirector.googlevideo.com,YouTube,443,51873,1776087155
0.766382,24,0,9559,0,9559,398.292,520.745,54741.6,85415.9,52,1322,31.316,12472.9,1,398.292,0,26,1,6,0,unknown,www.googleadservices.com,,35768,443,1776087155
0.196755,11,0,2403,0,2403,218.455,373.029,32792.5,32430.4,52,1322,55.9071,12213.2,1,218.455,0,26,1,6,4,browsing,youtubei.googleapis.com,Google,47070,443,1776087155
1.90584,34,0,9099,0,9099,267.618,422.071,57752.7,186225,49,1278,17.8399,4774.28,1,267.618,0,0,0,17,1,video,rr4---sn-gwpa-cvhr.googlevideo.com,YouTube,443,56573,1776087155
5.81747,40,0,28144,0,28144,703.6,557.964,232699,655498,57,1278,6.87584,4837.84,1,703.6,0,0,0,17,1,video,s.youtube.com,YouTube,45342,443,1776087155
12.5873,81,0,30167,0,30167,372.432,493.121,193651,432319,58,1278,6.43504,2396.62,1,372.432,0,0,0,17,1,video,www.youtube.com,YouTube,41617,443,1776087155
0.329091,21,0,5491,0,5491,261.476,418.858,25314.7,30343.7,59,1278,63.8121,16685.4,1,261.476,0,0,0,17,1,video,redirector.googlevideo.com,YouTube,51873,443,1776087155
0.489977,1465,0,1.89613e+06,0,1.89613e+06,1294.28,87.7669,334.684,2713.96,52,1302,2989.94,3.86983e+06,1,1294.28,0,26,1,6,0,unknown,media.inshorts.com,,443,35702,1776087155
0.599671,13,0,11442,0,11442,880.154,508.909,49972.6,90206.8,52,1302,21.6786,19080.5,1,880.154,0,26,1,6,1,video,www.youtube.com,YouTube,443,35338,1776087155
0.131124,10,0,3342,0,3342,334.2,475.3,18732,18221.7,59,1278,76.2637,25487.3,1,334.2,0,0,0,17,1,video,rr2---sn-gwpa-cvhed.googlevideo.com,YouTube,51198,443,1776087155
1.60728,17,0,5879,0,5879,345.824,469.951,100455,115108,52,1302,10.5769,3657.73,1,345.824,0,26,1,6,0,unknown,www.googleadservices.com,,443,35770,1776087155
0.123831,12,0,7365,0,7365,613.75,554.184,11257.4,23266.3,49,1278,96.9063,59476.2,1,613.75,0,0,0,17,1,video,rr6---sn-gwpa-cvhr.googlevideo.com,YouTube,443,48452,1776087155
10.4575,44,0,40812,0,40812,927.545,530.562,243197,954565,50,1278,4.20752,3902.67,1,927.545,0,0,0,17,1,video,i.ytimg.com,YouTube,443,53945,1776087155
0.770079,25,0,8939,0,8939,357.56,477.363,32086.6,67711.8,52,1302,32.4642,11607.9,1,357.56,0,26,1,6,0,unknown,www.googleadservices.com,,443,35768,1776087155
0.443743,19,0,12162,0,12162,640.105,560.465,24652.4,38682.9,52,1302,42.8176,27407.8,1,640.105,0,26,1,6,4,browsing,suggestqueries.google.com,Google,443,55198,1776087155
1.28851,11,0,2061,0,2061,187.364,179.016,161064,181398,52,615,8.53699,1599.52,1,187.364,0,27,1,6,4,browsing,www.google.com,Google,37180,443,1776087155
0.318919,89,0,107428,0,107428,1207.06,267.87,3624.08,10998.8,55,1278,279.068,336850,1,1207.06,0,0,0,17,2,gaming,lh4.googleusercontent.com,,443,45216,1776087155
1.90077,997,0,1.17565e+06,0,1.17565e+06,1179.19,316.425,1908.41,19701.2,49,1278,524.523,618510,1,1179.19,0,0,0,17,1,video,rr6---sn-gwpa-cvhk.googlevideo.com,YouTube,443,49443,1776087155
12.0838,176,0,139041,0,139041,790.006,580.157,69050.2,435142,51,1278,14.565,11506.4,1,790.006,0,0,0,17,4,browsing,youtubei.googleapis.com,Google,443,54896,1776087155
0.302039,14,0,2960,0,2960,211.429,338.272,33559.9,43774.6,52,1322,46.3516,9800.06,1,211.429,0,26,1,6,1,video,i.ytimg.com,YouTube,33812,443,1776087155
0.363385,51,0,7242,0,7242,142,287.24,10687.8,18932.5,59,1278,140.347,19929.3,1,142,0,0,0,17,2,gaming,lh4.googleusercontent.com,,45216,443,1776087155
0.141186,12,0,7327,0,7327,610.583,556.846,12835.1,25600.4,49,1278,84.9943,51896.1,1,610.583,0,0,0,17,1,video,rr2---sn-gwpa-cvhed.googlevideo.com,YouTube,443,51198,1776087155
0.186987,10,0,4359,0,4359,435.9,551.518,31164.5,36160.9,60,1278,53.4797,23311.8,1,435.9,0,0,0,17,2,gaming,www.googleadservices.com,,32869,443,1776087155
1.68762,22,0,15308,0,15308,695.818,566.41,88821.9,87676.4,52,1322,13.0361,9070.78,1,695.818,0,26,1,6,0,unknown,www.googleadservices.com,,35770,443,1776087155
0.223189,13,0,1969,0,1969,151.462,202.865,31884.1,16022.2,52,677,58.2466,8822.12,1,151.462,0,26,1,6,0,unknown,static.inshorts.com,,51552,443,1776087155
0.286763,13,0,7622,0,7622,586.308,563.432,23896.9,38344.7,52,1302,45.3336,26579.4,1,586.308,0,26,1,6,1,video,i.ytimg.com,YouTube,443,33812,1776087155
0.11335,10,0,8897,0,8897,889.7,530.79,12594.4,24075,52,1278,88.2223,78491.4,1,889.7,0,0,0,17,2,gaming,www.googleadservices.com,,443,32869,1776087155
0.653025,15,0,2643,0,2643,176.2,329.091,93289.3,89321.5,52,1322,22.97,4047.32,1,176.2,0,26,1,6,1,video,www.youtube.com,YouTube,35338,443,1776087155
0.197024,11,0,2499,0,2499,227.182,380.904,39404.8,29566.5,52,1322,55.8308,12683.7,1,227.182,0,26,1,6,4,browsing,youtubei.googleapis.com,Google,47064,443,1776087160
0.559719,100,0,18848,0,18848,188.48,362.885,8611.06,10083.7,59,1278,178.661,33674,1,188.48,0,0,0,17,1,video,rr6---sn-gwpa-cvhe6.googlevideo.com,YouTube,60564,443,1776087160
0.593773,773,0,974370,0,974370,1260.5,139.462,769.136,3679.24,51,1278,1301.84,1.64098e+06,1,1260.5,0,0,0,17,1,video,rr6---sn-gwpa-cvhe6.googlevideo.com,YouTube,443,60564,1776087160
0.298698,12,0,6303,0,6303,525.25,552.264,49783,29685.4,59,1278,40.1744,21101.6,1,525.25,0,0,0,17,0,unknown,googleads.g.doubleclick.net,,54146,443,1776087160
0.434493,12,0,8091,0,8091,674.25,575.43,62070.4,69981.1,52,1322,27.6184,18621.7,1,674.25,0,26,1,6,0,unknown,pubads.g.doubleclick.net,,40234,443,1776087160
1.88397,31,0,9124,0,9124,294.323,412.059,125598,273013,59,1278,16.4546,4842.97,1,294.323,0,0,0,17,1,video,rr4---sn-gwpa-cvhr.googlevideo.com,YouTube,56573,443,1776087160
0.303567,16,0,3811,0,3811,238.188,374.012,37945.9,35938,52,1322,52.7066,12554.1,1,238.188,0,26,1,6,0,unknown,www.google.co.in,,56200,443,1776087160
0.227141,17,0,8163,0,8163,480.176,531.862,14196.3,19519,52,1302,74.8434,35938,1,480.176,0,26,1,6,4,browsing,www.google.com,Google,443,58622,1776087160
0.531647,56,0,7696,0,7696,137.429,274.96,17721.6,28129.2,59,1278,105.333,14475.8,1,137.429,0,0,0,17,2,gaming,lh6.googleusercontent.com,,51747,443,1776087160
23.0875,11,0,3878,0,3878,352.545,458.725,2.30875e+06,6.61055e+06,52,1271,0.476449,167.97,1,352.545,0,26,1,6,4,browsing,mtalk.google.com,Google,5228,47010,1776087160
5.80371,37,0,12964,0,12964,350.378,488.252,161214,482339,50,1278,6.37523,2233.74,1,350.378,0,0,0,17,1,video,s.youtube.com,YouTube,443,46659,1776087160
1.94652,177,0,29374,0,29374,165.955,329.341,20276.3,63333.3,59,1278,90.9313,15090.5,1,165.955,0,0,0,17,1,video,rr6---sn-gwpa-cvhk.googlevideo.com,YouTube,49443,443,1776087160
